Date,Close
2020-01-09,155.03672790527344
2020-01-10,154.31935119628906
2020-01-13,156.17494201660156
2020-01-14,155.0750274658203
2020-01-15,156.07928466796875
2020-01-16,158.93917846679688
2020-01-17,159.82876586914062
2020-01-21,159.2548370361328
2020-01-22,158.48963928222656
2020-01-23,159.4652557373047
2020-01-24,157.85833740234375
2020-01-27,155.21849060058594
2020-01-28,158.26010131835938
2020-01-29,160.7278289794922
2020-01-30,165.2615509033203
2020-01-31,162.822509765625
2020-02-03,166.79193115234375
2020-02-04,172.2821807861328
2020-02-05,172.07171630859375
2020-02-06,175.6394500732422
2020-02-07,175.88809204101562
2020-02-10,180.4888153076172
2020-02-11,176.41416931152344
2020-02-12,176.6724395751953
2020-02-13,175.71600341796875
2020-02-14,177.28457641601562
2020-02-18,179.08277893066406
2020-02-19,179.619873046875
2020-02-20,176.87686157226562
2020-02-21,171.2853240966797
2020-02-24,163.90025329589844
2020-02-25,161.19561767578125
2020-02-26,163.20968627929688
2020-02-27,151.7101287841797
2020-02-28,155.38345336914062
2020-03-02,165.72251892089844
2020-03-03,157.78121948242188
2020-03-04,163.57415771484375
2020-03-05,159.46920776367188
2020-03-06,154.9614715576172
2020-03-09,144.45933532714844
2020-03-10,154.3380126953125
2020-03-11,147.34620666503906
2020-03-12,133.37216186523438
2020-03-13,152.33352661132812
2020-03-16,129.88104248046875
2020-03-17,140.5749969482422
2020-03-18,134.6573028564453
2020-03-19,136.8728790283203
2020-03-20,131.73211669921875
2020-03-23,130.4181365966797
2020-03-24,142.27256774902344
2020-03-25,140.91067504882812
2020-03-26,149.72479248046875
2020-03-27,143.57696533203125
2020-03-30,153.67628479003906
2020-03-31,151.25938415527344
2020-04-01,145.88839721679688
2020-04-02,148.9095458984375
2020-04-03,147.5380401611328
2020-04-06,158.5101318359375
2020-04-07,156.80294799804688
2020-04-08,158.37583923339844
2020-04-09,158.38543701171875
2020-04-13,158.74029541015625
2020-04-14,166.59532165527344
2020-04-15,164.84976196289062
